0.00	 1.00	 5.73	 5.73	NaN	 NaN	-12.04	 1.00	 45.02	 35.31	 8976.87	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8978.95	-17.87	 1.00	 45.06	 35.31	 8979.32	-3.70	 1.00	 45.04	 35.33	 8981.77	0.00	 39.26	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-9.53	 1.00	 44.97	 35.30	 8984.23	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8985.88	-15.36	 1.00	 44.99	 35.24	 8986.68	-1.19	 1.00	 44.98	 35.25	 8989.14	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-7.02	 1.00	 44.97	 35.29	 8991.59	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.55
0.00	 1.00	 5.73	 5.73	-10.00	 8992.81	-12.85	 1.00	 44.99	 35.36	 8994.05	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-18.68	 1.00	 45.03	 35.21	 8996.50	-4.51	 1.00	 44.99	 35.23	 8998.95	0.00	 39.26	 29.55
0.00	 1.00	 5.73	 5.73	-10.00	 8999.74	-10.34	 1.00	 45.05	 35.34	 9001.41	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-16.17	 1.00	 45.07	 35.30	 9003.86	-2.00	 1.00	 44.96	 35.22	 9006.32	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9006.66	-7.83	 1.00	 45.06	 35.27	 9008.77	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-13.66	 1.00	 45.05	 35.28	 9011.23	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9013.59	-19.49	 1.00	 45.04	 35.27	 9013.68	-5.32	 1.00	 45.05	 35.28	 9016.14	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-11.15	 1.00	 44.99	 35.23	 9018.59	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 9020.52	-16.98	 1.00	 44.92	 35.24	 9021.04	-2.81	 1.00	 44.92	 35.36	 9023.50	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-8.64	 1.00	 44.94	 35.32	 9025.95	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.52
0.00	 1.00	 5.73	 5.73	-10.00	 9027.45	-14.47	 1.00	 45.07	 35.30	 9028.41	-0.30	 1.00	 45.01	 35.20	 9030.86	0.00	 39.26	 29.52
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-6.13	 1.00	 44.99	 35.23	 9033.32	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 9034.38	-11.96	 1.00	 44.95	 35.28	 9035.77	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-17.79	 1.00	 44.97	 35.34	 9038.22	-3.62	 1.00	 45.07	 35.22	 9040.68	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9041.31	-9.45	 1.00	 44.93	 35.21	 9043.13	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-15.28	 1.00	 45.00	 35.31	 9045.59	-1.11	 1.00	 44.95	 35.22	 9048.04	0.00	 39.26	 29.52
0.00	 1.00	 5.73	 5.73	-10.00	 9048.23	-6.94	 1.00	 45.06	 35.25	 9050.50	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-12.76	 1.00	 45.02	 35.21	 9052.95	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9055.16	-18.59	 1.00	 44.93	 35.27	 9055.41	-4.42	 1.00	 45.00	 35.20	 9057.86	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-10.25	 1.00	 45.02	 35.27	 9060.31	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9062.09	-16.08	 1.00	 45.03	 35.20	 9062.77	-1.91	 1.00	 45.05	 35.21	 9065.22	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-7.74	 1.00	 45.00	 35.32	 9067.68	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9069.02	-13.57	 1.00	 44.91	 35.23	 9070.13	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-19.40	 1.00	 45.07	 35.33	 9072.59	-5.23	 1.00	 45.01	 35.33	 9075.04	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9075.95	-11.06	 1.00	 45.08	 35.33	 9077.49	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-16.89	 1.00	 45.06	 35.19	 9079.95	-2.72	 1.00	 45.03	 35.30	 9082.40	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 9082.87	-8.55	 1.00	 45.02	 35.32	 9084.86	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-14.38	 1.00	 44.92	 35.32	 9087.31	-0.21	 1.00	 45.04	 35.22	 9089.77	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9089.80	-6.04	 1.00	 44.96	 35.29	 9092.22	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-11.87	 1.00	 44.97	 35.32	 9094.67	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9096.73	-17.70	 1.00	 44.99	 35.32	 9097.13	-3.53	 1.00	 45.09	 35.23	 9099.58	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-9.36	 1.00	 44.94	 35.34	 9102.04	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.55
0.00	 1.00	 5.73	 5.73	-10.00	 9103.66	-15.19	 1.00	 45.01	 35.36	 9104.49	-1.02	 1.00	 45.02	 35.36	 9106.95	0.00	 39.26	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-6.85	 1.00	 45.01	 35.27	 9109.40	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9110.59	-12.68	 1.00	 44.93	 35.24	 9111.86	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.52
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-18.51	 1.00	 44.91	 35.20	 9114.31	-4.34	 1.00	 45.04	 35.17	 9116.76	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 9117.52	-10.17	 1.00	 44.98	 35.33	 9119.22	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
